Martian Runtime - v4.0.13
Serving UI at http://c0703a-s22.ufhpc:40287?auth=g1iBP0wCL0jvgNrNq87stnsM7rO-6FgUqL8VlDYUF_M

Running preflight checks (please wait)...
2025-09-11 14:24:28 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_T_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.RUST_BRIDGE.fork0.chnk177.main
2025-09-11 14:24:28 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_T_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.RUST_BRIDGE.fork0.chnk178.main
2025-09-11 14:24:28 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_T_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.RUST_BRIDGE.fork0.chnk179.main
2025-09-11 14:24:28 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_T_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.RUST_BRIDGE.fork0.chnk180.main
2025-09-11 14:24:28 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_T_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.RUST_BRIDGE.fork0.chnk181.main
2025-09-11 14:24:28 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_T_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.RUST_BRIDGE.fork0.chnk182.main
2025-09-11 14:24:28 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_T_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.RUST_BRIDGE.fork0.chnk183.main
2025-09-11 14:24:28 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_T_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.RUST_BRIDGE.fork0.chnk184.main
2025-09-11 14:24:30 [runtime] (join_complete)   ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.RUST_BRIDGE
2025-09-11 14:24:31 [runtime] (ready)           ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.MERGE_METRICS
2025-09-11 14:24:31 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.MERGE_METRICS.fork0.chnk0.main
2025-09-11 14:24:31 [runtime] (ready)           ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ
2025-09-11 14:24:31 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.split
2025-09-11 14:24:55 [runtime] (chunks_complete) ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.MERGE_METRICS
2025-09-11 14:24:56 [runtime] (split_complete)  ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk000.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk001.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk002.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk003.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk004.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk005.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk006.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk007.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk008.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk009.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk010.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk011.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk012.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk013.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk014.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk015.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk016.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk017.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk018.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk019.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk020.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk021.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk022.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk023.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk024.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk025.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk026.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk027.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk028.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk029.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk030.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk031.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk032.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk033.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk034.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk035.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk036.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk037.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk038.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk039.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk040.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk041.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk042.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk043.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk044.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk045.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk046.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk047.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk048.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk049.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk050.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk051.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk052.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk053.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk054.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk055.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk056.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk057.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk058.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk059.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk060.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk061.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk062.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk063.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk064.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk065.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk066.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk067.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk068.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk069.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk070.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk071.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk072.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk073.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk074.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk075.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk076.main
2025-09-11 14:24:56 [runtime] (run:local)       ID.YL_hashing.SC_MULTI_CS.SC_MULTI_CORE.MULTI_GEM_WELL_PROCESSOR.VDJ_B_GEM_WELL_PROCESSOR.SC_VDJ_CONTIG_ASSEMBLER.ASSEMBLE_VDJ.fork0.chnk077.main
